,Unnamed: 0.1,Unnamed: 0,user,rating,comment,product_id,similarity,sentiment,score
378,24809,24809,bigdonutzfan,5,"I have thought about this cereal for almost 30 years. I never knew what it was called since when I was eating it I was only 4 or 5 so I got online and googled powdered sugar donut cereal and up popped the box of powdered donutz cereal and I knew right away! I can still taste them, they were amazing and seriously just like a powdered donut. I don't remember them being crispy but maybe that's just because they softened up in the milk? They were the best cereal I ever had and If I had a chance I would order as many boxes as I could... please bring these back!!",282,0.8842030122507006,0.9425,0.9133515061253503
379,24813,24813,Mr. Donutz,5,"This was my favorite cereal growing up. It had the perfect mix of sweetness and the texture of the actual cereal was indescribable. I miss this cereal soooo much. I look at every new grocery store I go to, to see if they may have reproduced it. I have been disappointed in my search for nearly 20 years now. Last box I got was when my dad brought one back from Germany about 2 years after they weren't in our local grocery stores. Cereal companies should have 1 month out of the year where they resell some of their old disconnected cereals. What a marketing campaign that would be. I'd by 100 boxes.",282,0.1381396771818726,0.7845,0.4613198385909363
380,25224,25224,lynea1943,5,"(Team Breakfast Member)  'Ono' cereal! Hawaiian for good! Wonderful, light taste of 'caramel' from the cane brown sugar. Not too sweet, just right. I'm a Senior Citizen and still remember this cereal! Heck, I remember commercials for 'Sugar Jets' more than 60 years ago! Sad so many awful cereal out there. Ned to bring back some of the 'golden goodies'! - Lynea, West Linn, Oregon",286,0.1381396771818726,-0.5309,-0.19638016140906372
381,25245,25245,PuffaFan,5,A sweet cereal even a health-nut mom could sorta get behind... my all-time favorite breakfast!,286,0.1381396771818726,0.7424,0.44026983859093627
382,25564,25564,cerealfiend,5,"This stuff is dangerously delicious. I didn't discover this wonderfulness until college (grew up in a plain-cheerios-and-bran-flakes household), and it has quickly become one of my favorite light night study snacks. Perfect blend of salty and sweet and great just out of the box. I have a fondness for the Kix-like shape, too, which doesn't make the roof of my mouth bleed like with the regular Cap'n.",273,0.1381396771818726,0.9779,0.5580198385909363
383,25565,25565,rkade111,5,"(Team Breakfast Member)  Long live Smedley! If you love peanut butter, this is the stuff. I love this cereal as a midnight snack with milk of course. It has true peanut butter flavor and stays fairly crunchy in milk. Also, love the color orange, so the packaging grabs me.",273,0.4462089899529985,0.9493,0.6977544949764993
384,25572,25572,Waxy_Ulcer_Mouf,2,"As far as taste goes I'd give it a 5, but because of its consistency I cannot even eat it! I still have ulcers in my mouth from eating a bowl 2 days ago. Also, as for the ""stays crunchy, even in milk"" promise on the box-this is obviously because the cereal is coated with wax! YUK!!! It was like eating ""sandpaper-peanut-butter-candle""",273,0.4462089899529985,0.811,0.6286044949764993
385,25573,25573,Derekdespie,5,"(Team Breakfast Member)  Cap'n Crunch, everyone's favorite breakfast pirate, will be returning to television in commercials around the next year, because orange-flavoured crunch berries will be added to the existing four colorful fruity flavors of crunch berries. The following three most-popular varieties of the Cap'n Crunch breakfast cereal line are: ""Original Crunch"" (which consists of nothing but the sweetened corn squares), ""Crunch Berries"" (which consists of sweetened corn squares combined with five colorful fruity flavors of crunch berries), and ""Peanut Butter Crunch"" (which consists of nothing but the peanut butter-flavoured corn cereal puffs), and will unveil their 2011 artwork with an image of Cap'n Crunch himself holding up to about five pieces of each of his cereals instead of just four.",273,0.1381396771818726,0.3919,0.2650198385909363
386,25781,25781,Cookiez,3,"I ate this all the time back in the day, but only because I loved Pokemon. I thought the cereal itself was a little too sweet. It was basically Frosted Cheerios with marshmallows.",280,0.1381396771818726,0.873,0.5055698385909363
387,26485,26485,hungry girl,5,"(Team Breakfast Member)  I have enjoyed Post Toasties Corn Flakes for years! I have looked for them in grocery stores in Texas, but have not been able to find them (discovered they stopped making them). I am amazed that they have discontinued making such a popular cereal! They made the only crispy corn flake cereal ever. Please Post - begin making them again. I hope to see them back on the shelves again soon. - Sorrowful from Texas",372,0.8842030122507006,0.8975,0.8908515061253504
388,26707,26707,MrMustard,5,"(Team Breakfast Member)  This and Team were staples in my house growing up. And some sweet cereals for dessert. Please bring this back. Kellogg's, we don't need 25 different flavors of Special K. We need Product 19, or '19s,' as my mother called them.",284,0.1381396771818726,0.8271,0.48261983859093627
389,26736,26736,GARY JENSEN,5,"I am a healthy 65 year old male and have never had a serious illness. I attribute this partly to the fact that I have been addicted to Product 19 since 1970. Typically I eat a box of it per day along with a half gallon of milk. This product satisfies my craving for both solid food and deserts. I still can't get enough of it. Taste-wise, none of the other so-called healthy cereals can hold a candle to it. It stays crunchy while you are eating it. ONLY PROBLEM... can't buy it at retail stores, just through Amazon. For us aging boomers this is - by far - their best product. PLEASE get it back into stores.",284,0.4462089899529985,0.8962,0.6712044949764993
390,26750,26750,spongey,5,"I know its not a popular cereal (as it just recently has stopped being stocked in my area, Chicago, not a small area) but this was my all time favorite cereal, bar none... glad I can at least still order it online... but for how much longer? I wish this fad of lightly sweetened flavored mixes would end soon.",284,0.1381396771818726,0.7097,0.4239198385909363
391,27404,27404,Suzie,5,Please bring Puffed Wheat back. We're told unsweetened cereals are good for us so surely this is the time it should be on the shelves. We miss it so much.,694,0.1381396771818726,0.8096,0.4738698385909363
392,27407,27407,Carolgaily,5,"With all the hype at the moment about reducing sugar intake, why has Puffed Wheat just vanished. It is crispy, light, tasty and you can add anything you like to it. I have eaten it all my life. I am 75, and loathe all the sugary cereals. I eat it straight from the packet, or at least I did. Please bring it back.",694,0.8842030122507006,0.3612,0.6227015061253504
393,27418,27418,Gandershanks,5,Can't find the unsweetened Puffed Wheat anywhere. Great cereal for diabetics. Does any manufacturer think about us? I don't buy sweetened cereal. Bring it back!,694,0.1381396771818726,0.6588,0.3984698385909363
394,27419,27419,sybil,5,Where can one buy unsweetened puffed wheat in South Africa??? It is usually marketed under the name of CERIX. I can't find it anywhere!,694,0.1381396771818726,0.0,0.0690698385909363
395,27873,27873,Erik,5,"Tried this in Canada years ago, don't really recall precisely why. Was hooked in an instant: crunchy, slightly sweet, touch of cinnamon. Luckily I live minutes from Canada in the US, but I can't understand why they've never tried selling it here. Stays crunchy in milk, tastes great, somewhat healthy. Just got like 10 more boxes on the last trip. Gonna be interesting if border patrol stops me and finds a bunch of Vector one of these days.",384,0.4671028078772243,0.9563,0.7117014039386121
396,27875,27875,shinka,5,Super boosting cereal. I take 1 1/4 cup with a banana and unsweetened almond milk... The bomb!,384,0.1381396771818726,0.8908,0.5144698385909363
397,28095,28095,jwblue,0,I ate so much of this stuff as a kid. No other cereal stayed crunchy like this one.,387,0.4462089899529985,0.0772,0.2617044949764993
398,28103,28103,Waffelo Chris,5,What made Waffelos so much better than Waffle Crisp? Simple... Waffelos stayed crunchy for a long time. Waffle Crisp gets soggy almost immediately. Loved both varieties! C'mon! Bring 'em back!,387,0.4462089899529985,0.826,0.6361044949764992
399,28801,28801,Vince,5,"Tastes different than it did when I was a kid - not as heavy, missing some of the old malt flavor. Still better than most - if you can still find it among a sea of sweetened empty-calorie offerings.",396,0.1381396771818726,0.5842,0.3611698385909363
400,29051,29051,Roberto,4,Very crunchy and lightly sweetened. It will definitely help you start your day or satisfy a late night snack with just a modest sized bowl of it.,1325,0.4671028078772243,0.8126,0.6398514039386122
401,29269,29269,Sportmom,5,"(Team Breakfast Member)  I don't find many cereals tolerable let alone good, however, Whole Hearts became my favorite from my first bowlful with my Granddaughter. It is sweetened just right and stays crunchy and enjoyable from the first bite to the last several minutes later. Shame on Quaker for letting us down by eliminating it from their offerings! I'm so sad to see such a Great cereal go, can't imagine what I'll find to replace it. It would be nice if I could at least buy from the company direct!",1466,0.4671028078772243,0.9099,0.6885014039386121
402,29289,29289,SZA,5,This is the best new cereal I've come across in a LONG time. It's delicious - kind of like Cheerios but MUCH crunchier and just a tad sweet. The flavor is kind of like the oat pieces in Lucky Charms cereal. I love it! We always have a box in our cupboard now. :),1466,0.1381396771818726,0.9849,0.5615198385909363
403,29579,29579,Jillywilly,5,"The best hot cereal ever. My dad made it for me on the weekends, I have very special memories because of it. I made it for my children and they love it. (For years my daughter thought it was called sweet hearts.) Because of a job transfer we could no longer purchase it. My dad would go to his store and purchase 10 boxes at a time to bring to me whenever he visited. Eventually, he could no longer find it either. My daughter (now in her 20's) periodically asks me if I've found it yet. I keep looking (just in case they bring it back) but no such luck.",450,0.1381396771818726,0.3872,0.2626698385909363
404,29656,29656,D.B.J.,5,"Wheat hearts was definitely the best. All my kids loved it and I had hoped to order a box for each of them and include the ""note"" they still remember when I served it - ""Wheat Hearts for my sweethearts!"" Please, General Mills, reconsider and make it available again!",450,0.1381396771818726,0.9829,0.5605198385909362
405,29999,29999,knotaclew,5,"(Team Breakfast Member)  Absolutely my favorite until the powers that be took it off the market. Please revamp your thinking, get rid of some sweet cereals and reintroduce Krumbles - Kellogg's best Munch the Krunch cereal!",778,0.1381396771818726,0.9197,0.5289198385909363
406,30658,30658,Crunch-14,5,"Best cereal ever IMHO. Couldn't believe it when my daughter found Quisp at a Shoprite in the town next to us. I went over today and bought four boxes! Hope it stays on the shelf. As to comparisons to Cap'n Crunch, the two are similar, but Quisp does not seem so excessively sweet.",300,0.1381396771818726,0.8504,0.4942698385909363
