user,rating,comment,product_id,0,0.1,0
Lo Lo,5.0,My favorite cereal of all times. I could eat a box in one sitting.,9.0,,,
LaLa,5.0,I just got a flashback craving for this cereal. It was the best!,9.0,,,
Betty,5.0,Best cereal they ever made and I still miss it after all these years. The best ever!!!,9.0,,,
Jude,5.0,"Ditto other comments. Not too sweet, healthy almonds and stays crunchy until the end. Bring it back!",9.0,,,
Laurie-11,5.0,"I really, really wish Almond Delight would make a comeback. Does anyone know if Ralston sold the recipe to General Mills? Somebody has to make this again!",9.0,,,
Jacob Harding,5.0,I can still taste it even after 20 years. It was the best ever.,9.0,,,
spami,4.0,(Team Breakfast Member)  My mom bought this all the time. I think I remember I liked it.,9.0,,,
nac,5.0,This was my favorite for as long as it was available. There are no other cereals that compare. Please bring it back.,9.0,,,
hooligan,5.0,(Team Breakfast Member)  The closest thing I've found to Almond Delight is Malt-o-Meal Oat Blenders. Not exactly the same but good.,9.0,,,
donaltman3,5.0,"Every time I buy cereal, I miss this stuff... it was the best. I've tried to buy something ""close"" and have always been left disappointed. I wish one of the companies would bring this stuff back.",9.0,,,
toto,5.0,I remember eating this as a kid in the 80s and 90s. Never had better. They likely don't make it anymore because licensing or marketing was ignored for it when the company was bought out many times. It's common these days for food companies to change hands but keep names and some of the trademarks.,9.0,,,
T.K.F.,5.0,Please... somebody... General Mills or Kellogg's... get the original recipe and bring this cereal back!!,9.0,,,
Blondie,5.0,Have not eaten cereal for breakfast since this disappeared. Have not been able to find a replacement that I like!,9.0,,,
ronglos,5.0,The best products always go by the way side. We will never understand or be told why this cereal disappeared.,9.0,,,
JIMMY A.,5.0,I've tried about every cereal there ever was. Almond Delight beats them all hands down. Let's make it the Star Trek of cereals and bring it back.,9.0,,,
wildmanok76,5.0,The best cereal ever - hands down... I try everything they come out with and nothing ever comes close!,9.0,,,
Richard,5.0,"It was the best! The cereal ads were aimed at adults, for an adult sweetened cereal, I was a kid back then. I tried it once when we were out of Wheaties - I WAS HOOKED! It was GREAT! Some company somewhere: PLEASE BRING IT BACK!",9.0,,,
Cerianna,0.0,"Oh my, this sounds amazing. I wonder why it didn't stick around?",9.0,,,
7Moons,5.0,I say bring back this cereal! Best ever and they took it off the market and replaced it with the obnoxious *healthy chunks cereals*.,9.0,,,
Elizabeth,5.0,Please give my mother her favorite cereal back!,9.0,,,
Dee,5.0,I miss my cereal so bad. I dream about this cereal! I WANT my cereal or I'm gonna turn into a cereal Killer! Just joking of course.,9.0,,,
B. Wildered,5.0,I'm thinking about Almond Delight at 1:00 a.m. Why did they stop making this delightful cereal? I remember the anguish of not finding it in any grocery store. I just don't understand.,9.0,,,
ABMNATN,5.0,"This was better than any cereal General Mills has made. So they had to get rid of it. It's just how business goes. I grew up to this cereal, my whole family loved it and misses it :(",9.0,,,
Rhys,5.0,"I always talk about this as my favorite cereal. Honey Bunches of Oats is my new favorite, but it doesn't compare.",9.0,,,
Mojo M.,5.0,"It's the best. The flakes were crisp and much better than Corn Flakes or Frosted Flakes. They probably didn't even need the almonds to taste good, but they certainly didn't hurt :)",9.0,,,
Pudgy Pete,5.0,It was expensive but it was so good! I miss it very much. Great cereal.,9.0,,,
abrower9d9,5.0,"(Team Breakfast Member)  I agree with everyone here - this was THE BEST cereal. The almonds with the perfect hint of maple and coconut... DANG - I want it back, lets raise awareness! Look for the Almond Delight page on Facebook to comment there too.",9.0,,,
iluvbreakfast,5.0,Almond Delight needs to cone back. It is the best cereal ever. And I see I'm not the only one who thinks that's true. Best Ever!,9.0,,,
whynot,5.0,I absolutely loved this cereal. I really wish it would make a comeback. It's definitely one of the best cereals I ever had.,9.0,,,
swaderm,5.0,What happened to selling what the consumers want? I vote to bring back the classic goodness of Almond Delight!,9.0,,,
Gwynnie,5.0,"This cereal was my all-time favorite. Can anybody suggest a cereal that's similar today? Honey Bunches of Oats with Almonds was a little close, but just made me miss this classic more.",9.0,,,
howardx25,5.0,That was one best cereal ever! Especially during the summertime. It was the best thing next to a real Sunday morning breakfast...,9.0,,,
ulysses,0.0,"This cereal actually was launched in 1985 by Gardner Advertising in St. Louis. Avrett, Free & Ginsberg must have gained the account when Gardner went under in late 1986.",9.0,,,
iMiss2,5.0,My grempop and I used to love this cereal! Now they're both gone. :(,9.0,,,
Queen,5.0,Why did they stop making Almond Delight! That was my favorite cereal! You need to start making that cereal again please!!!,9.0,,,
freetoyinside,4.0,"(Team Breakfast Member)  As I grew older my taste matured as well. Almond Delight was in my opinion and that of my kids at the time, daddy's cereal. Well that was OK gone were the JETS and PUFFA PUFFA RICE.",9.0,,,
Oldschool,5.0,"I couldn't sleep at all last night, thinking about almond delight... I was tossin' and turnin'... Toss and turn all night...",9.0,,,
mikecolte,5.0,I love this cereal too. Is there anywhere in the U.S. they sell this?,9.0,,,
north,5.0,I loved this cereal too!,9.0,,,
diggy,5.0,I just don't understand. What happens to all the good stuff!? First my Original Nerf turbo football halts manufacturing! THEN my favorite cereal of allllllll time goes bye bye... what... the... heck!??,9.0,,,
honeydesign,5.0,I want this cereal back. My mother and I still talk about it.,9.0,,,
DGStewart,5.0,"(Team Breakfast Member)  Somebody out there is an idiot. This was by far the best prepared cereal ever made, and it had the best premium ever offered [US, foreign, or repro currency, all of great interest] and now all we have are cheap, trashy substitutes watered down with cornflakes!",9.0,,,
ALMDDLTLVR,5.0,"PLEASE, PLEASE, PLEASE bring this cereal back!!!",9.0,,,
B. I. B.,4.0,Please bring this cereal back. Anything good doesn't seem to stay. We enjoyed this cereal very much.,9.0,,,
V.I.Pete,5.0,Please bring it back. Almond Delight was delightful... seriously. Bring it back.,9.0,,,
ComeBack2Me,0.0,Sad but true - went through a period of depression and Almond Delight at least got me out of bed in the morning! Why do they stop making everything I really like!!!,9.0,,,
ben,5.0,This cereal was good. It was really good and we all miss it just like yummy smurf berry crunch!:(,9.0,,,
plaidman76,0.0,"(Team Breakfast Member) Holy cow, I actually still have some of that ""Cash"" form that Almond Delight promotion ""Cash in Every Box"".....",9.0,,,
Delight,5.0,The best cereal ever. Wonder why General Mills will not market this cereal?,9.0,,,
delightful,5.0,I haven't found a cereal yet that can replace Almond Delight:( I'm here wishing for a remake of the best cereal invented to be reintroduced!!!,9.0,,,
Carleton,0.0,"Why is this cereal made by a dog food company? Also, why does it have -1 mg of potassium? Is that even possible? What?",9.0,,,
B. Strong,5.0,Bring this cereal back. Almond Delight was the best on the shelf!!,9.0,,,
Nut Addict,5.0,This cereal was the greatest. It should make a comeback since almonds are now touted as having great health benefits. It was a cereal ahead of the times!!,9.0,,,
billybassman,5.0,I posted one of the commercials on my youtube channel. In the related section is the one about the cash. Click To Watch,9.0,,,
Nixonator,5.0,(Team Breakfast Member)  I want Almond Delight to make a comeback!!!!!,9.0,,,
Donut,5.0,"I always knew eventually I would ""lose"" this cereal. Everytime I went to buy it, there was only one size and only one row of this cereal and I seemed to be the one taking it. A case of how important having a marketing giant with a lot of capital behind your product is to making it successful. Thanks for the site. The wonders of the internet on display that I could find info on this and find out what ever happened to my favorite cereal. With all the moving around I did as a kid, I was kind of hoping maybe my groceries just didn''t carry it, but no, it is gone forever.",9.0,,,
Tiger Tony,4.0,"Wow, it's really hard to find info about this cereal. Glad I found you. Is there any where else to see pictures of this cereal box?",9.0,,,
,,,,4.0,,
,,,,582.0,,
,,,,9.0,,
Cracker Jack,3.0,(Team Breakfast Member)  I thought that it was a little bit boring.,11.0,,,
Dissatisfied,1.0,"This used to be my favorite, but the new version is awful! Tastes like they were soaked and dried, I agree... taste like cardboard! Bring the old one back!",11.0,,,
trottersan,5.0,"Alpha-Bits were in my top 5 cereals of all-time. Not too sweet, but so delicious. In recent years it has reappeared, but is nothing like the original. Tastes like cardboard now. Not even a hint of sweetness. So sad. Since they started making so many cereals 'healthier', most just don't do it for me anymore. Sadly, the change to 'healthier' foods has sacrificed the original taste of these foods. Had McDonald's fries yesterday and they were inedible! It's like that with so many foods now.",11.0,,,
LuckyCharms#1,2.0,It's simple - Alpha Bits is Lucky Charms with no charms. Add the Marshmallows. Don't know why they won't.,11.0,,,
reece.m.c.p,2.0,Ok. New and improved version sucks. Big letters and different taste! Curse Post - bring back the old Alpha Bits and new flavors of Alpha Bits like the marshmallow ones!,11.0,,,
OldSchoolGirl,1.0,'New and improved' Alpha-Bits are anything but. Tastes like cardboard. Bring back the original.,11.0,,,
Jim,5.0,"I do not like the 'new and improved' Alpha-Bits at all - not good. Bring back the old cereal. In the meantime, Frosted Cheerios are a good substitute but, unfortunately, they can be hard to find.",11.0,,,
Nemo38,2.0,This rating is for the 'New and improved' Alpha Bits. This cereal disappeared for a few years and when it finally re-emerged they had changed the recipe so much that it was like eating cardboard. Smart company's don't change a good thing. Coke is still Coke and Hershey Bars are still Hershey Bars.,11.0,,,
